,Source_Name,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,SpectrumType,PL_Index,Unc_PL_Index,CLASS,ASSOC1,RA_Counterpart,DEC_Counterpart,Unc_Counterpart,Redshift,SED_class,nu_syn,nuFnu_syn,Variability_Index,Frac_Variability,Unc_Frac_Variability,Highest_energy
634,4FGL J1208.1+3017,9.5885966e-11,2.6881577e-11,1.4114081e-12,3.6576701e-13,PowerLaw,1.810879,0.17264059,bll,GB6 J1208+3015,182.0179901123047,30.264005661010746,1.6e-06,-inf,,0.0,0.0,11.24628,0.22792305,0.8010071,61.2321
635,4FGL J1208.4+6121,1.5751582e-10,2.5488238e-11,1.4634454e-12,3.0480994e-13,PowerLaw,2.072934,0.1370032,bll,RGB J1208+613,182.154682692,61.3517659917,6.099999723119254e-07,0.275,ISP,118987136000000.0,1.5825557e-12,23.05877,0.6552748,0.2522603,-inf
636,4FGL J1209.4+4118,5.6788413e-10,4.1103995e-11,6.677079e-12,5.8615916e-13,PowerLaw,1.9276763,0.054345604,bll,B3 1206+416,182.344949904,41.3281583917,1.1000000199601345e-07,1.336,LSP,38018941000000.0,2.9966843e-12,14.44613,0.19255905,0.11317599,46.3783
637,4FGL J1211.6+3901,1.1909522e-10,2.6141096e-11,1.4477619e-12,3.371318e-13,PowerLaw,2.053184,0.19408768,bll,FIRST J121134.2+390053,182.8926696777344,39.01493835449219,0.0044999998062849,0.6,,0.0,0.0,14.688987,0.3459388,0.43307927,19.6908
638,4FGL J1212.0+2242,1.5404436e-10,2.8875336e-11,1.98955e-12,3.761102e-13,PowerLaw,2.016427,0.13494138,bll,RX J1211.9+2242,182.9945068359375,22.708999633789062,0.0044999998062849,0.45,HSP,4.3151906e+16,9.0098594e-13,7.4791784,0.0,10.0,18.8984
639,4FGL J1213.0+5129,3.0258507e-10,3.152387e-11,3.6179618e-12,3.9075373e-13,PowerLaw,2.1081665,0.08536141,bll,1RXS J121301.8+512942,183.253367854,51.4932365389,7.300000106624793e-07,0.796,ISP,251188646000000.0,8.0320424e-13,10.738204,0.1297751,0.22853102,16.3735
640,4FGL J1213.3-2618,2.7733826e-10,4.1414993e-11,3.4421058e-12,5.548307e-13,PowerLaw,1.8065763,0.09364066,bll,RBS 1080,183.346358175,-26.3021689333,7.099999947968172e-07,0.278,ISP,478630082000000.0,1.1353035e-12,15.639889,0.4435528,0.21924902,35.326
641,4FGL J1213.7+6423,1.6953418e-10,2.6297284e-11,3.1396634e-12,3.8283816e-13,PowerLaw,2.4712453,0.11946457,bll,NVSS J121348+642524,183.4533843994141,64.42224884033203,0.0044999998062849,-inf,ISP,301995156000000.0,3.707456e-13,25.854795,0.49420494,0.17758478,-inf
642,4FGL J1213.8-4345,3.2881653e-10,4.7051522e-11,3.5065653e-12,6.3799595e-13,PowerLaw,2.232873,0.115777425,bll,PMN J1213-4343,183.459978275,-43.7235321194,1.3000000080864993e-06,-inf,LSP,57543993000000.0,6.138963e-13,5.309621,0.0,10.0,-inf
643,4FGL J1215.1+5002,3.8758288e-10,3.5590197e-11,4.5315596e-12,4.7148635e-13,PowerLaw,1.8776612,0.066842824,bll,IVS B1212+503,183.753325313,50.0376496972,1.3999999737279722e-07,1.545,ISP,794328230000000.0,1.6850586e-12,8.471746,0.0,10.0,43.0769
644,4FGL J1215.1+0731,2.0921685e-10,3.4938823e-11,2.2627148e-12,4.575163e-13,PowerLaw,1.7225059,0.10147225,bll,1ES 1212+078,183.795737146,7.53463084722,5.900000132896821e-07,0.136465,LSP,80816495000000.0,4.1947687e-12,11.033377,0.31420907,0.2431448,86.0831
645,4FGL J1215.1+3513,1.3953459e-10,2.7906078e-11,2.2511986e-12,4.3808048e-13,PowerLaw,2.5548363,0.13637814,bll,7C 1212+3524,183.786862021,35.137071275,2.399999914359796e-07,0.8834,,0.0,0.0,10.00636,0.21941563,0.41141772,-inf
646,4FGL J1216.1-0242,1.4527371e-10,3.4740228e-11,1.9583664e-12,4.4070043e-13,PowerLaw,1.9380456,0.1507169,bll,1RXS J121603.6-024302,184.0136260986328,-2.718250036239624,0.0044999998062849,0.359,,0.0,0.0,11.231428,0.33090284,0.42714182,40.9178
647,4FGL J1216.1+0930,3.1357636e-10,3.824004e-11,3.4157197e-12,4.7673454e-13,PowerLaw,2.0643804,0.088195615,bll,TXS 1213+097,184.025876167,9.48600246389,2.0000000233721948e-07,0.0935,HSP,2238721100000000.0,3.566342e-12,7.173294,0.0,10.0,83.1309
648,4FGL J1217.9+3007,1.0005387e-08,1.6856991e-10,8.84963e-11,2.2497e-12,LogParabola,1.9292163,0.010375903,BLL,B2 1215+30,184.467008192,30.1168433028,6.799999852091787e-08,0.13,HSP,1614358620000000.0,1.4286604e-11,633.80225,0.35705942,0.085421406,466.498
649,4FGL J1218.0-0028,4.2208917e-10,4.6232556e-11,6.0791623e-12,6.4410093e-13,PowerLaw,2.3211658,0.084055565,bll,PKS 1215-002,184.494704325,-0.496194352778,1.199999957179898e-07,0.419,LSP,43651581000000.0,6.346481e-12,23.957848,0.41094902,0.16203535,33.6161
650,4FGL J1218.5-0119,1.8402915e-09,8.441358e-11,1.1974142e-11,9.682631e-13,LogParabola,2.125586,0.032173216,bll,PKS 1216-010,184.6455409,-1.3317617,1.3999999737279722e-07,-inf,LSP,57543993000000.0,2.7624409e-12,152.64655,0.54638314,0.13647726,26.4199
651,4FGL J1219.0-4827,6.0257477e-10,5.906811e-11,4.332136e-12,5.8294905e-13,LogParabola,2.2294621,0.06875024,bll,PMN J1219-4826,184.759429079,-48.4411108944,4.099999841855606e-06,0.15,ISP,109647822000000.0,2.6924585e-12,13.695426,0.20919141,0.14638567,-inf
652,4FGL J1219.7-0313,4.6798376e-10,4.8134607e-11,5.822902e-12,6.314153e-13,PowerLaw,1.9430885,0.073882826,bll,1RXS J121946.0-031419,184.940467367,-3.23999684167,3.899999967416079e-07,0.299,ISP,229086761000000.0,1.6128649e-12,18.10743,0.36258486,0.16589108,84.8184
653,4FGL J1219.7+0444,2.4566574e-10,4.0127703e-11,2.6813215e-12,5.042896e-13,PowerLaw,2.0026424,0.11938798,bll,NVSS J121945+044621,184.937410613,4.77291110833,1.0999999631167157e-06,-inf,ISP,288403162000000.0,1.3394731e-12,11.578195,0.118231386,0.5851649,34.5659
654,4FGL J1220.1+3432,5.1561155e-10,4.0920305e-11,5.611133e-12,4.966779e-13,PowerLaw,2.107099,0.060068604,bll,GB2 1217+348,185.034558912,34.5227065083,1.300000036508209e-07,-inf,LSP,52480746000000.0,2.2087878e-12,24.892483,0.30468437,0.11488438,43.4295
655,4FGL J1221.3+3010,3.2503786e-09,1.05775555e-10,4.1219535e-11,1.6865578e-12,PowerLaw,1.707395,0.021559468,bll,PG 1218+304,185.3414277,30.1769891833,1.5999999902760464e-07,0.184,HSP,1.85994461e+16,1.25407644e-11,60.06487,0.2386267,0.06623379,513.196
656,4FGL J1221.5+2814,3.2815048e-09,9.0306776e-11,3.9642636e-11,1.0558387e-12,PowerLaw,2.1531594,0.01935892,bll,W Comae,185.382043821,28.2329167361,7.500000265281416e-08,0.102,ISP,446683578000000.0,1.23818065e-11,306.75015,0.4075986,0.098943725,72.0866
657,4FGL J1223.3+1213,1.4254183e-10,3.615835e-11,2.4040704e-12,5.139037e-13,PowerLaw,2.5240042,0.18074676,bll,MG1 J122332+1208,185.868295162,12.1257428917,7.577141758474681e-08,-inf,LSP,29512091800000.0,4.925213e-13,10.591707,0.0,10.0,-inf
658,4FGL J1223.5+0818,2.0632254e-10,3.4379725e-11,2.1984836e-12,4.578134e-13,PowerLaw,1.9220092,0.11205895,bll,SDSS J122327.49+082030.4,185.864556054,8.34177924167,8.194646170522901e-07,-inf,ISP,350751860000000.0,2.840194e-13,24.024574,0.80018437,0.2804538,39.9365
659,4FGL J1223.6-3032,1.7531361e-10,3.723469e-11,2.741101e-12,5.028896e-13,PowerLaw,1.7327691,0.13040055,bll,NVSS J122337-303246,185.9042227,-30.5472611722,1.4999999621068127e-05,-inf,HSP,1.07151929e+16,3.8495413e-12,5.857771,0.0,10.0,204.838
660,4FGL J1223.8+4649,9.484373e-11,2.2871753e-11,2.741101e-12,5.028896e-13,PowerLaw,2.2178204,0.19372386,bll,RX J1223.8+4651,185.97120666503903,46.84669876098633,0.0045,0.261,HSP,2660724990000000.0,1.0943293e-12,11.718761,0.0,10.0,-inf
661,4FGL J1223.8+8039,1.071703e-09,5.4202042e-11,9.870329e-12,7.9754535e-13,LogParabola,2.265374,0.03470936,bll,S5 1221+80,185.91872395,80.6678723278,6.799999852091787e-08,-inf,LSP,1096478230000.0,5.758389e-13,26.567276,0.18378778,0.06746473,19.373
662,4FGL J1223.9+7954,1.1162392e-10,2.7470875e-11,1.7077456e-12,3.37621e-13,PowerLaw,1.8104061,0.15419702,bll,NVSS J122358+795329,185.99198735,79.8911725083,2.0000000233721948e-07,0.375,,0.0,0.0,12.679912,0.28363907,0.47336257,75.5495
663,4FGL J1224.1+2239,1.0871529e-10,3.6620863e-11,1.1575959e-12,3.7061855e-13,PowerLaw,1.8479128,0.20402366,bll,TXS 1221+229,186.004317713,22.6609884722,7.400000185953104e-07,0.4821,ISP,143879861000000.0,4.1183287e-13,6.181604,0.0,10.0,756.636
664,4FGL J1224.4+2436,1.2361968e-09,6.059836e-11,1.6059744e-11,9.269235e-13,PowerLaw,1.9251257,0.03654117,bll,MS 1221.8+2452,186.1007755,24.6065281083,2.900000026784255e-07,0.219,HSP,3548133950000000.0,5.051996e-12,178.75287,0.72330177,0.17810927,232.41
665,4FGL J1224.9+4334,4.0553536e-10,3.647683e-11,5.618688e-12,4.2883262e-13,PowerLaw,2.4458585,0.060156114,bll,B3 1222+438,186.214605412,43.5886909639,1.1000000199601345e-07,0.948,LSP,14962356400000.0,1.0633935e-12,8.122836,0.0,10.0,-inf
666,4FGL J1226.0+5622,1.0741747e-10,2.248301e-11,1.8116185e-12,3.5646226e-13,PowerLaw,2.5548704,0.15395103,bll,SDSS J122602.81+562254.6,186.511731692,56.3818872972,7.300000106624793e-07,-inf,ISP,331131107000000.0,2.3254608e-13,16.218893,0.38322353,0.26706475,-inf
667,4FGL J1226.7+0637,1.7983393e-10,3.239048e-11,2.6810223e-12,5.061222e-13,PowerLaw,1.7353107,0.10989097,bll,1RXS J122645.2+063906,186.684250167,6.64813721944,8.700000080352766e-07,0.583,HSP,7144963200000000.0,2.8159504e-12,20.330029,0.55484915,0.3065188,149.074
668,4FGL J1226.8-1329,7.2162204e-10,5.8892294e-11,9.448223e-12,8.06084e-13,PowerLaw,1.9982351,0.05977688,bll,PMN J1226-1328,186.72674475,-13.4774959833,1.8000000068241206e-07,0.456,LSP,22908676100000.0,1.3144407e-12,42.55306,0.4701765,0.1426108,42.973
669,4FGL J1227.1-4437,1.484439e-10,3.459212e-11,1.9746336e-12,4.5283268e-13,PowerLaw,1.8547153,0.14821814,bll,PKS 1224-443,186.861177804,-44.6106510722,1.9533857198439367e-07,0.11,LSP,2924152360000.0,1.4741782e-12,19.419365,0.61079615,0.3299478,57.8206
670,4FGL J1230.2+2517,3.8547587e-09,1.04393306e-10,3.686335e-11,1.3475245e-12,LogParabola,2.0893202,0.017559834,bll,ON 246,187.558705608,25.3019822917,8.80000001757253e-08,0.135,ISP,501187250000000.0,1.908341e-11,1731.6871,1.0898952,0.2578912,76.1388
671,4FGL J1230.9+3711,8.3340425e-11,2.254856e-11,1.5908458e-12,4.062667e-13,PowerLaw,2.5059001,0.24104977,bll,WISE J123124.08+371102.2,187.850394496,37.1839287833,1.1821989573945757e-06,0.218,ISP,765596580000000.0,8.0961957e-13,13.013769,0.4655798,0.3341215,-inf
672,4FGL J1231.5+1421,3.0823363e-10,4.2173987e-11,3.912952e-12,5.5811074e-13,PowerLaw,1.8827072,0.0985672,bll,GB6 J1231+1421,187.849607421,14.3567839222,2.0000000233721948e-07,0.256,ISP,582103230000000.0,1.7643673e-12,13.280856,0.26324967,0.20941019,97.6475
673,4FGL J1231.6+6415,2.6384417e-10,2.8826837e-11,2.8109418e-12,3.6415676e-13,PowerLaw,1.9063061,0.08074493,bll,MS 1229.2+6430,187.880811125,64.2384111111,1.199999957179898e-07,0.16294,ISP,109647822000000.0,1.8703333e-12,8.85796,0.0,10.0,46.0351
674,4FGL J1231.7+2847,1.8683537e-09,6.953849e-11,2.2833646e-11,9.661056e-13,PowerLaw,1.9977753,0.026768787,bll,B2 1229+29,187.931553008,28.7971580472,1.700000069604357e-07,0.236451,ISP,810961030000000.0,3.41387e-12,236.16751,0.5835968,0.14244017,59.8561
675,4FGL J1233.1+1703,1.6759748e-10,3.20297e-11,1.8725984e-12,4.202165e-13,PowerLaw,1.9272531,0.12753116,bll,RX J1233.0+1701,188.271428167,17.0259315167,1.6999999843392288e-06,-inf,HSP,1.52229908e+16,2.9630296e-12,17.247389,0.5182571,0.32383057,17.0166
676,4FGL J1233.6+5027,1.7460333e-10,2.7964613e-11,2.3874579e-12,4.0548538e-13,PowerLaw,2.456769,0.109346926,bll,TXS 1231+507,188.455277175,50.4396589556,1.500000053056283e-06,0.206796,ISP,376703797000000.0,1.217458e-12,9.137915,0.08883494,0.5209069,-inf
677,4FGL J1233.7-0144,9.715605e-10,6.052605e-11,1.1475248e-11,7.6059287e-13,PowerLaw,2.0613937,0.04684852,bll,NVSS J123341-014426,188.422225754,-1.73992108889,2.200000039920269e-07,-inf,ISP,158489326000000.0,8.1995684e-13,28.977407,0.28339118,0.09702842,79.9477
678,4FGL J1236.3+3858,2.0921606e-10,3.0261016e-11,2.370274e-12,3.8489145e-13,PowerLaw,1.9888602,0.1196998,bll,RX J1236.4+3859,189.095903325,39.0002708556,6.299999881775875e-07,0.39,ISP,123026880000000.0,7.4325187e-13,16.006268,0.1932513,0.31719828,25.5066
679,4FGL J1237.0+3019,4.489004e-11,1.8789834e-11,2.9234926e-12,7.32349e-13,PowerLaw,1.4755728,0.201393,bll,RX J1237.0+3020,189.27328491210935,30.334779739379883,0.0045,-inf,,0.0,0.0,4.792238,0.0,10.0,33.4205
680,4FGL J1237.8+6256,8.5769954e-11,2.1999671e-11,9.656163e-13,2.5087847e-13,PowerLaw,1.8928065,0.1863648,bll,1H 1241+626,189.41282653808597,62.97858428955078,0.0089999996125698,0.296903,,0.0,0.0,18.298273,0.41424423,0.5919315,16.9643
681,4FGL J1238.1-4541,4.3672063e-10,4.5358127e-11,5.477403e-12,5.939783e-13,PowerLaw,2.1894202,0.07667219,bll,PMN J1238-4541,189.525144742,-45.6915844333,5.299999884300632e-06,-inf,ISP,112201843000000.0,2.3323032e-12,29.725521,0.43927842,0.15047993,20.1028
682,4FGL J1238.3-1959,6.3830063e-10,5.0375846e-11,6.677293e-12,5.974316e-13,PowerLaw,2.1513014,0.05783768,bll,PMN J1238-1959,189.601622738,-19.9871348306,2.200000039920269e-07,-inf,LSP,76736151000000.0,1.852354e-12,38.91068,0.4469427,0.13607249,40.3837
683,4FGL J1239.4+0728,3.4882372e-10,4.0790808e-11,4.1045643e-12,5.0724794e-13,PowerLaw,2.229273,0.091245614,bll,PKS 1236+077,189.852451367,7.50477473611,6.799999852091787e-08,0.4,LSP,4518559400000.0,2.3151919e-12,12.406602,0.24179818,0.18208645,18.9251
684,4FGL J1241.5+3439,1.4007699e-10,2.9694833e-11,1.599595e-12,3.5614873e-13,PowerLaw,1.9179568,0.15358807,bll,RX J1241.6+3440,190.4217071533203,34.67559814453125,0.0089999996125698,0.7,,0.0,0.0,16.621128,0.4121972,0.3224816,160.126
685,4FGL J1241.8-1456,3.7619904e-10,4.318432e-11,4.4559864e-12,6.0372936e-13,PowerLaw,1.8721225,0.07710054,bll,RX J1241.8-1455,190.455680117,-14.9329193333,4.999999987376214e-07,0.531,HSP,1778279400000000.0,4.0164838e-12,13.990465,0.26675612,0.17641208,81.0512
686,4FGL J1241.9+0636,1.09035954e-10,3.0251815e-11,1.6103819e-12,4.0308233e-13,PowerLaw,1.8464293,0.18250637,bll,1ES 1239+069,190.45120239257807,6.600299835205078,0.0089999996125698,0.15,HSP,1.58489318e+16,9.643373e-13,16.672638,0.0,10.0,23.5457
687,4FGL J1242.6+7635,4.5442212e-11,1.7757688e-11,1.6103819e-12,4.0308233e-13,PowerLaw,1.6668689,0.20649931,bll,1RXS J124231.4+763419,190.63330078125,76.57330322265625,0.0045,-inf,HSP,3.01995162e+17,5.0074083e-13,6.4338613,0.0,10.0,66.1664
688,4FGL J1243.2+3627,2.308427e-09,8.077311e-11,2.4939698e-11,1.2880452e-12,LogParabola,1.7723192,0.021941539,bll,Ton 116,190.803067737,36.4622214444,1.3999999737279722e-07,1.065,HSP,1.37246099e+16,1.6092185e-11,12.866134,0.06281531,0.055872887,116.624
689,4FGL J1244.5+1616,2.4267677e-10,3.4235965e-11,2.8878907e-12,4.3503688e-13,PowerLaw,2.1703804,0.11773001,bll,SDSS J124444.35+161621.7,191.18478393554688,16.272689819335938,0.0044999998062849,0.456,,0.0,0.0,7.3891478,0.0,10.0,23.6647
690,4FGL J1245.1+5709,3.5759629e-10,3.1862575e-11,4.319445e-12,4.0157358e-13,PowerLaw,2.1281016,0.07377591,bll,1RXS J124510.5+571020,191.291664708,57.1651039694,1.1000000199601345e-07,1.54487,ISP,794328230000000.0,2.061826e-12,21.92692,0.35322654,0.14110157,23.9856
691,4FGL J1245.8+0232,4.2199938e-10,5.3691367e-11,2.2171514e-12,3.7630692e-13,LogParabola,2.2534053,0.09246116,bll,NVSS J124533+022825,191.390841033,2.47366767778,3.720215033808927e-07,-inf,ISP,109018450000000.0,7.7293505e-13,18.126,0.40576315,0.1769041,-inf
692,4FGL J1246.3+0112,1.3948002e-10,3.1961385e-11,1.9356372e-12,4.229639e-13,PowerLaw,2.0978189,0.17411262,bll,PMN J1246+0113,191.5105692,1.22189578889,2.300000005561742e-06,0.386,LSP,29648314400000.0,4.1595658e-13,18.717403,0.55978245,0.3343948,-inf
693,4FGL J1247.0+4421,2.7793806e-10,3.252164e-11,3.3882441e-12,4.7795643e-13,PowerLaw,1.8238183,0.08035562,bll,RX J1246.9+4423,191.75303649902344,44.38882827758789,0.0089999996125698,0.6,HSP,2.01836641e+16,1.1912886e-12,16.86864,0.30400664,0.17349225,54.3911
694,4FGL J1248.3+5820,5.050567e-09,1.0215955e-10,5.1049477e-11,1.5282416e-12,LogParabola,1.8951297,0.012730807,bll,PG 1246+586,192.078269754,58.3413102306,1.3999999737279722e-07,-inf,ISP,767361470000000.0,1.1163696e-11,92.84698,0.16321774,0.04274628,198.092
695,4FGL J1248.7+5127,1.8593616e-10,2.696486e-11,1.900393e-12,3.3202336e-13,PowerLaw,2.0714629,0.112087905,bll,RX J1248.4+5128,192.142934204,51.4688541056,1.199999957179898e-07,0.350853,ISP,211348898000000.0,1.3813572e-12,13.724916,0.3339998,0.31316307,150.492
696,4FGL J1249.8+3707,3.294359e-10,3.6074966e-11,4.5583815e-12,5.708616e-13,PowerLaw,1.7800868,0.07468539,bll,2MASS J12494675+3707474,192.444797025,37.1299752667,4.599999954280065e-07,0.286,,0.0,0.0,35.085648,0.63047314,0.20035042,43.9171
697,4FGL J1250.6+0217,3.7062262e-10,4.3550965e-11,3.881243e-12,5.377212e-13,PowerLaw,2.057454,0.086085014,bll,PKS 1247+025,192.635753408,2.27560369167,1.1000000199601345e-07,0.953508,LSP,38018941000000.0,6.8537304e-13,9.084185,0.0,10.0,27.1631
698,4FGL J1251.2+1039,2.0870522e-10,3.4761225e-11,2.9078328e-12,4.706205e-13,PowerLaw,2.130134,0.1321629,bll,1RXS J125117.4+103914,192.824517646,10.6520289583,3.7999998880877683e-07,0.2454,HSP,2065380110000000.0,1.8498094e-12,21.308884,0.5853722,0.24355662,43.3956
699,4FGL J1253.2+5301,3.88036e-09,9.4572114e-11,3.6001084e-11,1.307721e-12,LogParabola,2.0417166,0.016328888,bll,S4 1250+53,193.299668946,53.0199269972,1.199999957179898e-07,-inf,LSP,35481337000000.0,3.4768343e-12,115.658676,0.2414255,0.06147666,155.625
700,4FGL J1253.5-3934,9.7801565e-11,2.899023e-11,1.5986531e-12,4.1557087e-13,PowerLaw,1.6649123,0.15547884,bll,1RXS J125341.2-393200,193.42120361328125,-39.53310012817383,0.0089999996125698,0.179,HSP,1.04712857e+17,5.326231e-12,16.460188,0.6117468,0.4745388,55.5093
701,4FGL J1253.8+0327,7.809326e-10,5.491543e-11,8.520657e-12,7.030051e-13,PowerLaw,1.9897273,0.05096702,bll,MG1 J125348+0326,193.445857004,3.44178561111,1.5999999902760464e-07,0.065686,HSP,8317638000000000.0,2.064453e-12,17.203241,0.15903752,0.1065405,71.9482
702,4FGL J1253.8+6242,4.1122797e-10,3.1957745e-11,3.5746926e-12,3.7468387e-13,PowerLaw,1.9866604,0.059812214,bll,1RXS J125400.1+624303,193.497125521,62.7160010556,3.199999980552093e-07,0.867,LSP,91201080000000.0,7.974271e-13,46.599014,0.55243206,0.157681,48.5053
703,4FGL J1254.5+2210,5.6724647e-10,4.502221e-11,6.9880863e-12,5.579977e-13,PowerLaw,2.0890749,0.061621107,bll,TXS 1252+224,193.638640796,22.1843472528,2.900000026784255e-07,0.509,HSP,1047128530000000.0,1.7013552e-12,31.19737,0.38427794,0.12566927,45.3574
704,4FGL J1254.9-4426,2.9410396e-10,4.1193125e-11,3.7302336e-12,6.277937e-13,PowerLaw,2.4069643,0.10891427,bll,PKS 1252-441,193.739638238,-44.4157223806,3.6000000136482413e-07,0.041,LSP,47863011000000.0,1.4514998e-12,11.466104,0.22723371,0.2295138,16.8583
705,4FGL J1256.2-1146,7.741457e-10,5.552839e-11,9.341329e-12,7.304818e-13,PowerLaw,1.9203418,0.05096814,bll,PMN J1256-1146,194.0664689,-11.7770388917,1.199999957179898e-07,0.0579,HSP,2660724990000000.0,1.3819362e-12,9.95914,0.08559862,0.15677465,105.906
706,4FGL J1257.2+3646,5.2008364e-10,4.053091e-11,6.290107e-12,5.187378e-13,PowerLaw,2.027405,0.058350988,bll,RX J1257.3+3647,194.319097129,36.7874768417,2.699999868127634e-07,0.530688,ISP,794328230000000.0,1.439753e-12,42.318497,0.4393501,0.13429955,24.9923
707,4FGL J1257.6+2413,5.942175e-11,2.3640765e-11,9.464009e-13,3.2152295e-13,PowerLaw,1.65433,0.22492355,bll,1ES 1255+244,194.38304138183597,24.21113967895508,0.0089999996125698,0.141,HSP,4.7863011e+18,7.803672e-12,5.625223,0.0,10.0,28.7238
708,4FGL J1258.3+6121,1.5644898e-10,2.4017174e-11,1.8451594e-12,3.1303353e-13,PowerLaw,2.0183184,0.11240662,bll,NVSS J125820+612049,194.5866241455078,61.345970153808594,0.0044999998062849,0.224,ISP,266072503000000.0,7.3134787e-13,9.08831,0.08088629,0.7599503,69.6132
709,4FGL J1258.7-0452,1.729846e-10,4.048724e-11,1.983066e-12,4.859586e-13,PowerLaw,1.7767287,0.13132043,bll,RBS 1194,194.70016479492188,-4.7958598136901855,0.0044999998062849,0.586,,0.0,0.0,16.725342,0.77828854,0.3233958,125.425
710,4FGL J1259.1-2311,7.0751843e-10,5.86561e-11,6.39479e-12,6.86597e-13,PowerLaw,2.0887594,0.06858793,bll,PKS B1256-229,194.785258467,-23.1774040444,1.199999957179898e-07,0.481,LSP,25118864600000.0,4.1604662e-12,75.7902,0.6921295,0.18520223,21.8483
711,4FGL J1259.7-3223,8.1429036e-10,6.3110024e-11,9.230703e-12,8.6851804e-13,LogParabola,2.4014373,0.049793825,bll,LEDA 4075145,194.957638308,-32.3913781917,7.799999934832158e-07,0.01375,LSP,20892960700000.0,1.7062081e-12,138.02231,0.82249373,0.20581047,-inf
712,4FGL J1259.8-3749,6.432854e-10,5.1409e-11,7.333829e-12,6.5042817e-13,PowerLaw,2.1062777,0.06275001,bll,NVSS J125949-374856,194.957506108,-37.8161568806,8.200000252145401e-07,-inf,HSP,1412537570000000.0,1.1041193e-12,20.585423,0.28900307,0.1217269,90.6378
713,4FGL J1300.0+1753,1.6694256e-10,3.2032488e-11,2.8123003e-12,4.693885e-13,PowerLaw,2.5160174,0.13307272,bll,SDSS J130008.52+175538.0,195.03550720214844,17.92711067199707,0.0044999998062849,-inf,,0.0,0.0,10.238335,0.20089088,0.43349174,-inf
714,4FGL J1301.5+4413,1.4839124e-10,2.6511808e-11,1.8445427e-12,3.395975e-13,PowerLaw,2.1641994,0.14202844,bll,GB6 J1301+4416,195.442983833,44.2720040722,1.9000000293090125e-06,0.435,ISP,231206478000000.0,6.3573924e-13,20.556547,0.5326564,0.263522,46.4544
715,4FGL J1301.6+4056,1.3959846e-10,2.5955576e-11,1.9427866e-12,3.4392354e-13,PowerLaw,1.9293355,0.12670143,bll,RX J1301.7+4056,195.440202579,40.9401779528,8.399999842367833e-07,0.652,LSP,23713737100000.0,4.2057747e-13,17.095387,0.59922534,0.3430816,40.0905
716,4FGL J1302.7+4750,6.178082e-11,2.2780234e-11,1.0520799e-11,6.3886337e-13,PowerLaw,2.980853,0.21171321,bll,TXS 1300+481,195.7029266357422,47.91963195800781,0.0045,0.14,,0.0,0.0,7.8767037,0.0,10.0,-inf
717,4FGL J1302.8+5748,3.063003e-10,3.0007274e-11,3.851535e-12,3.8085165e-13,PowerLaw,2.2666054,0.08281675,bll,TXS 1300+580,195.718605329,57.8104470222,6.799999852091787e-08,1.088,LSP,831763780000.0,4.1783038e-13,35.03871,0.49071485,0.15467204,-inf
718,4FGL J1303.0+2434,1.8499795e-09,7.520377e-11,1.852331e-11,9.41125e-13,LogParabola,2.1792088,0.027638227,bll,MG2 J130304+2434,195.763404621,24.565480525,1.1000000199601345e-07,0.993,LSP,13803842400000.0,1.5332678e-12,233.03273,0.53879285,0.13203722,21.0278
719,4FGL J1304.0+3704,1.5854054e-10,2.9478277e-11,2.2599889e-12,4.1599436e-13,PowerLaw,2.4357843,0.13830301,bll,WISE J130407.31+370908.1,196.030517092,37.1522830083,4.499999874951755e-07,0.425,LSP,34914032400000.0,9.694937e-13,21.991465,0.54909307,0.24230208,-inf
720,4FGL J1304.2-2412,5.5633986e-10,5.209994e-11,6.25732e-12,6.5816406e-13,PowerLaw,1.9718792,0.068676196,bll,PMN J1304-2412,196.069551558,-24.2046521556,1.600000018697756e-06,-inf,,0.0,0.0,7.0533314,0.0,10.0,34.0796
721,4FGL J1304.3-4353,2.5032578e-09,9.359913e-11,2.5165349e-11,1.3635515e-12,LogParabola,1.8899103,0.025344672,bll,1RXS J130421.2-435308,196.087526158,-43.8861626639,4.999999873689376e-06,-inf,HSP,2818383040000000.0,7.860279e-12,101.701065,0.3742902,0.09645283,149.211
722,4FGL J1305.6+7853,3.3369746e-10,3.0441347e-11,4.0841493e-12,3.9232409e-13,PowerLaw,2.2403111,0.07887063,bll,S5 1304+79,196.250059092,78.9099434472,1.0000000116860974e-07,-inf,LSP,4920395200000.0,1.4847693e-13,9.113564,0.0,10.0,12.5703
723,4FGL J1305.9+3858,9.9794804e-11,2.378511e-11,4.0841493e-12,3.9232409e-13,PowerLaw,2.1385021,0.1763427,bll,2MASS J13053124+3855218,196.3800048828125,38.92250061035156,0.0045,-inf,HSP,5495408500000000.0,1.1789001e-12,12.283061,0.20903184,0.7789699,-inf
724,4FGL J1307.6-4259,1.7334099e-09,7.491623e-11,2.067818e-11,1.036451e-12,PowerLaw,1.9390156,0.03233179,bll,1RXS J130737.8-425940,196.908265217,-42.9941630417,2.7000000955013093e-06,-inf,HSP,8317638000000000.0,1.0754767e-11,22.96964,0.16566484,0.06414214,114.956
